review_name,review_type,passenger_name,review_date,review_text,rating_value,textblob_label,vader_label,keyword_label,hybrid_sentiment,review_classification,source,label_agreement_level,predicted_emotion
Air Serbia,airline,F Keale,2024-11-14,Oslo to Belgrade delay hours without information Belgrade to Athens on time boarding for both sectors chaotic checkin bags delayed for days bag totalled hardcase cracked near wheel Claim filed with air serbia without response Total compensation paid by air serbia Never again,1.0,Neutral,Negative,Negative,NEGATIVE,Negative,,2/4,Neutral
Vientiane,airport,1 reviewsH Roberts,2019-11-06,Very basic all the way Very few shops or coffee places Passport and check in was fine but once through that it was bit like waiting in a big shed Finally found a food court to get a meal but was so badly signed most people did not know where it was and thats a shame as the food was good Only give minimum time to be there if at all possible,5.0,Neutral,Negative,Negative,NEGATIVE,Negative,,2/4,Neutral
Unknown,General,Anonymous,,"17. The flight with Aer Lingus was on time, the cabin was clean but the seats were a bit uncomfortable for a long flight.",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"16. I flew with Ryanair. The journey was smooth, and check-in was efficient.",,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"7. ""The flight with British Airways was on schedule. The seats were adequate, but the in-flight food was average at best.""",,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"20. ""Airline T's flight left and arrived on time. The meal service was basic and the cabin was maintained at a comfortable temperature.""",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"17. Airline N's flight was fairly comfortable. However, the boarding process could have been more organized.",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"2. ""EasyJet is a solid choice for budget travelers. No frills, but efficient and typically on time.""",,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"18. ""Airline O's flight was tolerable. The seats were not very comfortable but the staff was friendly.""",,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"11. ""Airline H provided a standard service. The flight was on time and the seats were moderately comfortable.""",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"19. ""Airline P offered an okay flying experience. The in-flight entertainment was decent but the food could have been better.""",,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"3. I took a trip with Lufthansa recently. The staff was professional and the flight was punctual, however, the in-flight entertainment was a bit outdated.",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"3. ""Airline Z offered standard legroom space and the seats were reasonably comfortable. The meal was typical airplane fare.""",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,7. The baggage handling on Airline D was acceptable with no issues. The flight attendants were polite and the flight was mostly smooth.,,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"11. ""While the Airline H flight was comfortable, the legroom was a bit tight. The crew was professional.""",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"11. ""Turkish Airlines' flight was quite normal. Comfortable seats, acceptable food, nothing too impressive.""",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"13. ""Airline J had an easy online booking system. The in-flight amenities were basic, but functional.""",,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"15. Airline L provided a decent in-flight experience. The cabin crew was efficient, and the flight was smooth.",,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"3. ""The crew on my Airline Z flight were professional and efficient, ensuring a smooth journey.""",,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,8. Airline E's booking process was easy and quick. The boarding process was a bit confusing but manageable.,,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"20. ""Norwegian Air provided a smooth flight. The check-in process was efficient, but the food options were limited.""",,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,7. Airline D offered a comfortable flight experience. The snacks provided were not up to the mark though.,,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,11. My flight with Airline H was average. The seats were comfortable but the in-flight entertainment was limited.,,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,4. The flight with American Airlines was standard. Seats were comfortable but could use a bit more legroom.,,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"10. My flight with Air France was quite ordinary. The staff was professional, but the food was nothing to write home about.",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"11. ""The flight with Airline H was satisfactory. The boarding process was smooth, though the meal could have been better.""",,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"18. ""The flight with Etihad Airways from Abu Dhabi to London was just fine. The plane was clean, and the staff was courteous. The meals could have been better.""",,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"7. ""Airline D's staff were polite and did their best to accommodate passenger requests.""",,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"6. ""Airline C's staff were professional and the flight was comfortable. The meal options were limited.""",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"3. ""Air Canada's economy class seating was comfortable enough for a short haul flight. The cabin temperature was a bit too cold for my liking.""",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,13. My flight with Air France was standard. The flight was smooth and the staff was helpful. The food was average.,,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"16. My experience with Turkish Airlines was quite ordinary. The staff was professional and the flight was punctual, but the in-flight meal was not impressive.",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"8. Airline E provided a comfortable flight with enough space, however, the temperature in the cabin was a little cold.",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,6. The check-in process at Airline F was efficient. The flight was smooth and landed on time.,,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"16. I flew with Spirit Airlines. The flight departed and arrived on schedule, the seats were fairly comfortable, and the food was average.",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"17. ""Airline N's boarding process was a bit chaotic, but the flight itself was comfortable.""",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,5. Airline E offered a decent in-flight service. The meals were typical airline fare and the cabin crew were polite.,,,,,,Neutral,synthetic,Generated,Positive
Unknown,General,Anonymous,,"2. ""Airline B offers a comfortable flight experience with ample legroom. However, the in-flight entertainment could use an update.""",,,,,,Neutral,synthetic,Generated,Negative
Unknown,General,Anonymous,,"14. I traveled with JetBlue recently. The check-in process was efficient, but the flight was slightly delayed. The in-flight entertainment was decent.",,,,,,Neutral,synthetic,Generated,Positive
